Date,Region,Confirmed_Cases,Active_Cases,Cured/Discharged,Death
06-09-2020,Karnataka,389232,99636,283298,6298
07-09-2020,Karnataka,398551,99285,292873,6393
08-09-2020,Karnataka,404324,97020,300770,6534
09-09-2020,Karnataka,412190,96937,308573,6680
10-09-2020,Karnataka,421730,99489,315433,6808
11-09-2020,Karnataka,430947,101556,322454,6937
12-09-2020,Karnataka,440411,98345,334999,7067
13-09-2020,Karnataka,449551,97834,344556,7161
14-09-2020,Karnataka,459445,99222,352958,7265
15-09-2020,Karnataka,467689,98482,361823,7384
16-09-2020,Karnataka,475265,98555,369229,7481
17-09-2020,Karnataka,484990,101645,375809,7536
18-09-2020,Karnataka,494356,103650,383077,7629
19-09-2020,Karnataka,502982,101148,394026,7808
20-09-2020,Karnataka,511346,98583,404841,7922
21-09-2020,Karnataka,519537,98062,413452,8023
22-09-2020,Karnataka,526876,95354,423377,8145
23-09-2020,Karnataka,533850,93172,432450,8228
24-09-2020,Karnataka,540847,94671,437910,8266
25-09-2020,Karnataka,548557,95568,444658,8331
26-09-2020,Karnataka,557212,98493,450302,8417
27-09-2020,Karnataka,566023,101801,455719,8503
28-09-2020,Karnataka,575566,104743,462241,8582
29-09-2020,Karnataka,582458,104067,469750,8641
30-09-2020,Karnataka,592911,107756,476378,8777
01-10-2020,Karnataka,601767,107635,485268,8864
02-10-2020,Karnataka,611837,110431,492412,8994
03-10-2020,Karnataka,620630,112005,499506,9119
04-10-2020,Karnataka,630516,112802,508495,9219
05-10-2020,Karnataka,640661,115593,515782,9286
06-10-2020,Karnataka,647712,115496,522846,9370
07-10-2020,Karnataka,657705,115170,533074,9461
08-10-2020,Karnataka,668652,116172,542906,9574
09-10-2020,Karnataka,679356,117162,552519,9675
10-10-2020,Karnataka,690269,118870,561610,9789
11-10-2020,Karnataka,700786,120948,569947,9891
12-10-2020,Karnataka,710309,120289,580054,9966
13-10-2020,Karnataka,717915,115795,592084,10036
14-10-2020,Karnataka,726106,113478,602505,10123
15-10-2020,Karnataka,735371,114006,611167,10198
16-10-2020,Karnataka,743848,113557,620008,10283
17-10-2020,Karnataka,751390,112446,628588,10356
18-10-2020,Karnataka,758574,110666,637481,10427
19-10-2020,Karnataka,765586,109283,645825,10478
20-10-2020,Karnataka,770604,106233,653829,10542
21-10-2020,Karnataka,776901,103964,662329,10608
22-10-2020,Karnataka,782773,100459,671618,10696
23-10-2020,Karnataka,788551,92946,684835,10770
24-10-2020,Karnataka,793907,89502,693584,10821
25-10-2020,Karnataka,798378,86768,700737,10873
26-10-2020,Karnataka,802817,81069,710843,10905
27-10-2020,Karnataka,805947,75442,719558,10947
28-10-2020,Karnataka,809638,71349,727298,10991
29-10-2020,Karnataka,812784,68180,733558,11046
30-10-2020,Karnataka,816809,64499,741219,11091
31-10-2020,Karnataka,820398,59518,749740,11140
01-11-2020,Karnataka,823412,55036,757208,11168
02-11-2020,Karnataka,827064,50611,765261,11192
03-11-2020,Karnataka,829640,44824,773595,11221
04-11-2020,Karnataka,832396,40414,780735,11247
05-11-2020,Karnataka,835773,35712,788780,11281
06-11-2020,Karnataka,838929,33114,794503,11312
07-11-2020,Karnataka,841889,33338,797204,11347
08-11-2020,Karnataka,844147,33339,799439,11369
09-11-2020,Karnataka,846887,33697,801799,11391
10-11-2020,Karnataka,848850,32955,804485,11410
11-11-2020,Karnataka,851212,31082,808700,11430
12-11-2020,Karnataka,853796,30762,811581,11453
13-11-2020,Karnataka,855912,29489,814949,11474
14-11-2020,Karnataka,857928,28045,818392,11491
15-11-2020,Karnataka,860082,27984,820590,11508
16-11-2020,Karnataka,861647,27165,822953,11529
17-11-2020,Karnataka,862804,26122,825141,11541
18-11-2020,Karnataka,864140,25342,827241,11557
19-11-2020,Karnataka,865931,25165,829188,11578
20-11-2020,Karnataka,867780,25188,830988,11604
21-11-2020,Karnataka,869561,24771,833169,11621
22-11-2020,Karnataka,871342,24733,834968,11641
23-11-2020,Karnataka,873046,24887,836505,11654
24-11-2020,Karnataka,874555,24727,838150,11678
25-11-2020,Karnataka,876425,24631,840099,11695
26-11-2020,Karnataka,878055,24909,841432,11714
27-11-2020,Karnataka,879560,25335,842499,11726
28-11-2020,Karnataka,881086,25398,843950,11738
29-11-2020,Karnataka,882608,24776,846082,11750
30-11-2020,Karnataka,883899,24522,847612,11765
01-12-2020,Karnataka,884897,23298,849821,11778
02-12-2020,Karnataka,886227,23728,850707,11792
03-12-2020,Karnataka,887667,24169,851690,11808
04-12-2020,Karnataka,889113,24708,852584,11821
05-12-2020,Karnataka,890360,25065,853461,11834
06-12-2020,Karnataka,891685,24978,854861,11846
07-12-2020,Karnataka,893006,25400,855750,11856
08-12-2020,Karnataka,894004,24786,857351,11867
09-12-2020,Karnataka,895284,25034,858370,11880
10-12-2020,Karnataka,896563,23075,861588,11900
11-12-2020,Karnataka,897801,19225,866664,11912
12-12-2020,Karnataka,899011,18612,868471,11928
13-12-2020,Karnataka,900214,18273,870002,11939
14-12-2020,Karnataka,901410,17428,872038,11944
15-12-2020,Karnataka,902240,16084,874202,11954
17-12-2020,Karnataka,904665,15495,877199,11971
18-12-2020,Karnataka,905901,15224,878696,11981
19-12-2020,Karnataka,907123,15399,879735,11989
20-12-2020,Karnataka,908275,14389,881882,12004
21-12-2020,Karnataka,909469,14516,882944,12009
22-12-2020,Karnataka,910241,14020,884205,12016
23-12-2020,Karnataka,911382,14012,885341,12029
24-12-2020,Karnataka,912340,13755,886547,12038
25-12-2020,Karnataka,913483,13629,887815,12039
26-12-2020,Karnataka,914488,13527,888917,12044
27-12-2020,Karnataka,915345,13413,889881,12051
28-12-2020,Karnataka,916256,13099,891095,12062
29-12-2020,Karnataka,916909,12566,892273,12070
30-12-2020,Karnataka,917571,11880,893617,12074
31-12-2020,Karnataka,918544,11629,894834,12081
03-01-2121,Karnataka,921128,10853,898176,12099
04-01-2121,Karnataka,921938,10912,898919,12107
05-01-2121,Karnataka,922538,10226,900202,12110
06-01-2121,Karnataka,923353,9656,901579,12118
07-01-2121,Karnataka,924137,9196,902817,12124
08-01-2121,Karnataka,924898,9138,903629,12131
09-01-2121,Karnataka,925868,9448,904286,12134
10-01-2121,Karnataka,926767,9471,905158,12138
11-01-2121,Karnataka,927559,9668,905751,12140
12-01-2121,Karnataka,928055,9363,906548,12144
13-01-2121,Karnataka,928806,8928,907729,12149
14-01-2121,Karnataka,929552,8906,908494,12152
15-01-2121,Karnataka,929960,8747,909058,12155
16-01-2121,Karnataka,930668,8809,909701,12158
17-01-2121,Karnataka,931252,8713,910377,12162
18-01-2121,Karnataka,931997,8599,911232,12166
19-01-2021,Karnataka,932432,8052,912205,12175
12-03-2020,Kerala,17,14,3,0
13-03-2020,Kerala,17,14,3,0
14-03-2020,Kerala,19,16,3,0
15-03-2020,Kerala,22,19,3,0
16-03-2020,Kerala,23,20,3,0
17-03-2020,Kerala,26,23,3,0
18-03-2020,Kerala,27,24,3,0
19-03-2020,Kerala,27,24,3,0
20-03-2020,Kerala,28,25,3,0
21-03-2020,Kerala,40,37,3,0
22-03-2020,Kerala,52,49,3,0
23-03-2020,Kerala,67,64,3,0
24-03-2020,Kerala,95,91,4,0
25-03-2020,Kerala,95,91,4,0
26-03-2020,Kerala,118,114,4,0
27-03-2020,Kerala,137,126,11,0
28-03-2020,Kerala,176,165,11,0
29-03-2020,Kerala,182,166,15,1
30-03-2020,Kerala,194,174,19,1
31-03-2020,Kerala,234,214,19,1
01-04-2020,Kerala,241,216,23,2
02-04-2020,Kerala,265,238,25,2
03-04-2020,Kerala,286,257,27,2
04-04-2020,Kerala,295,252,41,2
05-04-2020,Kerala,306,255,49,2
06-04-2020,Kerala,314,257,55,2
07-04-2020,Kerala,327,267,58,2
08-04-2020,Kerala,336,264,70,2
09-04-2020,Kerala,345,260,83,2
10-04-2020,Kerala,357,259,96,2
11-04-2020,Kerala,364,239,123,2
12-04-2020,Kerala,364,239,123,2
13-04-2020,Kerala,376,195,179,2
14-04-2020,Kerala,379,178,198,3
15-04-2020,Kerala,387,173,211,3
16-04-2020,Kerala,388,167,218,3
17-04-2020,Kerala,395,147,245,3
18-04-2020,Kerala,396,138,255,3
19-04-2020,Kerala,400,140,257,3
20-04-2020,Kerala,402,129,270,3
21-04-2020,Kerala,408,114,291,3
22-04-2020,Kerala,427,117,307,3
23-04-2020,Kerala,438,112,323,3
24-04-2020,Kerala,447,120,324,3
25-04-2020,Kerala,450,116,331,3
26-04-2020,Kerala,457,115,338,4
27-04-2020,Kerala,458,116,338,4
28-04-2020,Kerala,481,122,355,4
29-04-2020,Kerala,485,122,359,4
30-04-2020,Kerala,495,122,369,4
01-05-2020,Kerala,497,110,383,4
02-05-2020,Kerala,497,101,392,4
03-05-2020,Kerala,499,95,400,4
04-05-2020,Kerala,500,95,401,4
05-05-2020,Kerala,500,34,462,4
06-05-2020,Kerala,502,36,462,4
07-05-2020,Kerala,503,30,469,4
08-05-2020,Kerala,503,25,474,4
09-05-2020,Kerala,503,15,484,4
10-05-2020,Kerala,505,16,485,4
11-05-2020,Kerala,512,19,489,4
12-05-2020,Kerala,519,26,489,4
13-05-2020,Kerala,524,31,489,4
14-05-2020,Kerala,534,40,490,4
15-05-2020,Kerala,560,65,491,4
16-05-2020,Kerala,576,80,492,4
17-05-2020,Kerala,587,88,495,4
18-05-2020,Kerala,601,100,497,4
19-05-2020,Kerala,630,129,497,4
20-05-2020,Kerala,642,141,497,4
21-05-2020,Kerala,666,160,502,4
22-05-2020,Kerala,690,176,510,4
23-05-2020,Kerala,732,216,512,4
24-05-2020,Kerala,795,276,515,4
25-05-2020,Kerala,847,322,521,4
26-05-2020,Kerala,896,359,532,5
27-05-2020,Kerala,963,415,542,6
28-05-2020,Kerala,1004,445,552,7
29-05-2020,Kerala,1088,526,555,7
30-05-2020,Kerala,1150,577,565,8
31-05-2020,Kerala,1208,624,575,9
01-06-2020,Kerala,1269,670,590,9
02-06-2020,Kerala,1326,708,608,10
03-06-2020,Kerala,1412,774,627,11
04-06-2020,Kerala,1494,832,651,11
05-06-2020,Kerala,1588,884,690,14
06-06-2020,Kerala,1699,973,712,14
07-06-2020,Kerala,1807,1030,762,15
08-06-2020,Kerala,1914,1096,803,15
09-06-2020,Kerala,2005,1175,814,16
10-06-2020,Kerala,2096,1232,848,16
11-06-2020,Kerala,2161,1238,905,18
12-06-2020,Kerala,2244,1258,968,18
13-06-2020,Kerala,2322,1303,1000,19
14-06-2020,Kerala,2407,1342,1046,19
15-06-2020,Kerala,2461,1340,1102,19
16-06-2020,Kerala,2543,1348,1175,20
17-06-2020,Kerala,2622,1366,1236,20
18-06-2020,Kerala,2697,1351,1326,20
19-06-2020,Kerala,2794,1358,1415,21
20-06-2020,Kerala,2912,1380,1511,21
21-06-2020,Kerala,3039,1450,1568,21
22-06-2020,Kerala,3172,1490,1661,21
23-06-2020,Kerala,3310,1540,1749,21
24-06-2020,Kerala,3451,1620,1809,22
25-06-2020,Kerala,3603,1693,1888,22
26-06-2020,Kerala,3726,1761,1943,22
27-06-2020,Kerala,3876,1846,2008,22
28-06-2020,Kerala,4071,1939,2110,22
29-06-2020,Kerala,4189,2015,2152,22
30-06-2020,Kerala,4189,2015,2152,22
01-07-2020,Kerala,4442,2112,2306,24
02-07-2020,Kerala,4593,2130,2439,24
03-07-2020,Kerala,4753,2088,2640,25
04-07-2020,Kerala,4964,2098,2841,25
05-07-2020,Kerala,5204,2131,3048,25
06-07-2020,Kerala,5429,2230,3174,25
07-07-2020,Kerala,5622,2254,3341,27
08-07-2020,Kerala,5894,2415,3452,27
09-07-2020,Kerala,6195,2609,3559,27
10-07-2020,Kerala,6534,2799,3708,27
11-07-2020,Kerala,6950,3103,3820,27
12-07-2020,Kerala,7438,3446,3963,29
13-07-2020,Kerala,7873,3747,4095,31
14-07-2020,Kerala,8322,4032,4257,33
15-07-2020,Kerala,8930,4458,4438,34
16-07-2020,Kerala,9553,4884,4634,35
17-07-2020,Kerala,10275,5376,4862,37
18-07-2020,Kerala,11066,6033,4995,38
19-07-2020,Kerala,11659,6420,5199,40
20-07-2020,Kerala,12480,7067,5371,42
21-07-2020,Kerala,13274,7615,5616,43
22-07-2020,Kerala,13994,8060,5890,44
23-07-2020,Kerala,15032,8825,6162,45
24-07-2020,Kerala,16110,9466,6594,50
25-07-2020,Kerala,16995,9379,7562,54
26-07-2020,Kerala,18098,9428,8611,59
27-07-2020,Kerala,19025,9664,9300,61
28-07-2020,Kerala,19727,9619,10045,63
29-07-2020,Kerala,20894,10103,10724,67
30-07-2020,Kerala,21797,10364,11365,68
31-07-2020,Kerala,22303,10074,12159,70
01-08-2020,Kerala,23613,10517,13023,73
02-08-2020,Kerala,24742,10886,13775,81
03-08-2020,Kerala,25911,11366,14463,82
04-08-2020,Kerala,26873,11511,15278,84
05-08-2020,Kerala,27956,11570,16299,87
06-08-2020,Kerala,29151,11524,17533,94
07-08-2020,Kerala,30449,12019,18333,97
08-08-2020,Kerala,31700,12451,19147,102
09-08-2020,Kerala,33120,12152,20862,106
10-08-2020,Kerala,34331,12391,21832,108
11-08-2020,Kerala,35515,12784,22616,115
12-08-2020,Kerala,36932,12770,24042,120
13-08-2020,Kerala,38144,13096,24922,126
14-08-2020,Kerala,39708,13891,25688,129
15-08-2020,Kerala,41277,14146,26992,139
16-08-2020,Kerala,42885,14944,27795,146
17-08-2020,Kerala,44415,15365,28894,156
18-08-2020,Kerala,46140,15946,30025,169
19-08-2020,Kerala,47898,16333,31390,175
20-08-2020,Kerala,50231,17442,32607,182
21-08-2020,Kerala,52199,18184,33824,191
22-08-2020,Kerala,54182,18736,35243,203
23-08-2020,Kerala,56354,19601,36535,218
24-08-2020,Kerala,58262,20394,37645,223
25-08-2020,Kerala,59504,20387,38883,234
26-08-2020,Kerala,61879,21296,40339,244
27-08-2020,Kerala,64355,22408,41690,257
28-08-2020,Kerala,66761,22737,43757,267
29-08-2020,Kerala,69304,23176,45854,274
30-08-2020,Kerala,71701,23342,48079,280
31-08-2020,Kerala,73855,23719,49849,287
01-09-2020,Kerala,75385,23553,51538,294
02-09-2020,Kerala,76525,22578,53649,298
03-09-2020,Kerala,78072,21989,55778,305
04-09-2020,Kerala,79625,21582,57728,315
05-09-2020,Kerala,82104,21334,60444,326
06-09-2020,Kerala,84759,21867,62555,337
07-09-2020,Kerala,87841,22743,64751,347
08-09-2020,Kerala,89489,22133,66997,359
09-09-2020,Kerala,92515,23280,68863,372
10-09-2020,Kerala,95917,24616,70917,384
11-09-2020,Kerala,99266,26292,72578,396
12-09-2020,Kerala,102254,27944,73900,410
13-09-2020,Kerala,105139,28870,75844,425
14-09-2020,Kerala,108278,30140,77699,439
15-09-2020,Kerala,110818,30555,79809,454
16-09-2020,Kerala,114033,31226,82341,466
17-09-2020,Kerala,117863,32775,84608,480
18-09-2020,Kerala,122214,34380,87345,489
19-09-2020,Kerala,126381,35795,90085,501
20-09-2020,Kerala,131005,37535,92951,519
21-09-2020,Kerala,135721,39484,95702,535
22-09-2020,Kerala,138631,39354,98724,553
23-09-2020,Kerala,142756,40453,101731,572
24-09-2020,Kerala,148132,42858,104682,592
25-09-2020,Kerala,154456,45993,107850,613
26-09-2020,Kerala,160933,48967,111331,635
27-09-2020,Kerala,167939,52753,114530,656
28-09-2020,Kerala,175384,56786,117921,677
29-09-2020,Kerala,179922,57957,121268,697
30-09-2020,Kerala,187276,61869,124688,719
01-10-2020,Kerala,196106,67140,128224,742
02-10-2020,Kerala,204241,72418,131052,771
03-10-2020,Kerala,213499,77564,135144,791
04-10-2020,Kerala,221333,80900,139620,813
05-10-2020,Kerala,229886,84579,144471,836
06-10-2020,Kerala,234928,84958,149111,859
07-10-2020,Kerala,242799,87823,154092,884
08-10-2020,Kerala,253405,92246,160253,906
09-10-2020,Kerala,258850,90664,167256,930
10-10-2020,Kerala,268100,91841,175304,955
11-10-2020,Kerala,279855,96003,182874,978
12-10-2020,Kerala,289202,96401,191798,1003
13-10-2020,Kerala,295132,94473,199634,1025
14-10-2020,Kerala,303896,95493,207357,1046
15-10-2020,Kerala,310140,93925,215149,1066
16-10-2020,Kerala,317929,94609,222231,1089
17-10-2020,Kerala,325212,95101,228998,1113
18-10-2020,Kerala,334228,96100,236989,1139
19-10-2020,Kerala,341859,95299,245399,1161
20-10-2020,Kerala,346881,92831,252868,1182
21-10-2020,Kerala,353472,92023,260243,1206
22-10-2020,Kerala,361841,93527,267082,1232
23-10-2020,Kerala,369323,93393,274675,1255
24-10-2020,Kerala,377834,95760,280793,1281
25-10-2020,Kerala,386087,97520,287261,1306
26-10-2020,Kerala,392930,96688,294910,1332
27-10-2020,Kerala,397217,93848,302017,1352
28-10-2020,Kerala,402674,92266,309032,1376
29-10-2020,Kerala,411464,93369,316692,1403
30-10-2020,Kerala,418484,91889,325166,1429
31-10-2020,Kerala,425122,90671,332994,1457
01-11-2020,Kerala,433105,91297,340324,1484
02-11-2020,Kerala,440130,89783,348835,1512
03-11-2020,Kerala,444268,86792,355943,1533
04-11-2020,Kerala,451130,84826,364745,1559
05-11-2020,Kerala,459646,85108,372951,1587
06-11-2020,Kerala,466466,84203,380650,1613
07-11-2020,Kerala,473468,83324,388504,1640
08-11-2020,Kerala,480669,83377,395624,1668
09-11-2020,Kerala,486109,81940,402477,1692
10-11-2020,Kerala,489702,79528,408460,1714
11-11-2020,Kerala,495712,78812,415158,1742
12-11-2020,Kerala,502719,78538,422410,1771
13-11-2020,Kerala,508256,77931,428529,1796
14-11-2020,Kerala,514060,77508,434730,1822
15-11-2020,Kerala,520417,77046,441523,1848
16-11-2020,Kerala,524998,74922,448207,1869
17-11-2020,Kerala,527708,71046,454774,1888
18-11-2020,Kerala,533500,70191,461394,1915
19-11-2020,Kerala,539919,69516,468460,1943
20-11-2020,Kerala,545641,68352,475320,1969
21-11-2020,Kerala,551669,67954,481718,1997
22-11-2020,Kerala,557441,66982,488437,2022
23-11-2020,Kerala,562695,65982,494664,2049
24-11-2020,Kerala,566452,64292,500089,2071
25-11-2020,Kerala,571872,64539,505238,2095
26-11-2020,Kerala,578363,65234,511008,2121
27-11-2020,Kerala,583741,64615,516978,2148
28-11-2020,Kerala,587707,64014,521522,2171
29-11-2020,Kerala,593957,64964,526797,2196
30-11-2020,Kerala,599600,64719,532658,2223
01-12-2020,Kerala,602982,62025,538713,2244
02-12-2020,Kerala,608357,61223,544864,2270
03-12-2020,Kerala,614673,61587,550788,2298
04-12-2020,Kerala,620049,61342,556378,2329
05-12-2020,Kerala,625767,61535,561874,2358
06-12-2020,Kerala,631615,61531,567694,2390
07-12-2020,Kerala,636392,61063,572911,2418
08-12-2020,Kerala,639664,59607,577616,2441
09-12-2020,Kerala,644696,59873,582351,2472
10-12-2020,Kerala,649571,60066,586998,2507
11-12-2020,Kerala,654041,59663,591845,2533
12-12-2020,Kerala,658683,59528,596593,2562
13-12-2020,Kerala,664632,60177,601861,2594
14-12-2020,Kerala,669330,59588,607119,2623
15-12-2020,Kerala,672037,57790,611600,2647
17-12-2020,Kerala,683440,58339,622394,2707
18-12-2020,Kerala,688409,58311,627364,2734
19-12-2020,Kerala,693865,59043,632065,2757
20-12-2020,Kerala,700158,60558,636814,2786
21-12-2020,Kerala,705869,61768,641285,2816
22-12-2020,Kerala,709292,60670,645779,2843
23-12-2020,Kerala,715341,61635,650836,2870
24-12-2020,Kerala,721510,62974,655644,2892
25-12-2020,Kerala,726687,63328,660445,2914
26-12-2020,Kerala,732084,64203,664951,2930
27-12-2020,Kerala,735611,63927,668733,2951
28-12-2020,Kerala,740516,65344,672196,2976
29-12-2020,Kerala,743563,64205,676368,2990
30-12-2020,Kerala,749450,65039,681397,3014
31-12-2020,Kerala,755718,65572,687104,3042
03-01-2121,Kerala,771252,65560,702576,3116
04-01-2121,Kerala,775852,65467,707244,3141
05-01-2121,Kerala,778873,63324,712389,3160
06-01-2121,Kerala,784488,63993,717311,3184
07-01-2121,Kerala,790882,65252,722421,3209
08-01-2121,Kerala,795933,64639,728060,3234
09-01-2121,Kerala,801075,64434,733384,3257
10-01-2121,Kerala,806603,64516,738808,3279
11-01-2121,Kerala,811148,64379,743467,3302
12-01-2121,Kerala,814258,63547,747389,3322
13-01-2121,Kerala,819765,64759,751659,3347
14-01-2121,Kerala,825769,65579,756817,3373
15-01-2121,Kerala,831259,66713,761154,3392
16-01-2121,Kerala,836883,67711,765757,3415
17-01-2121,Kerala,842843,68633,770768,3442
18-01-2121,Kerala,847848,69209,775176,3463
19-01-2021,Kerala,851194,68617,779097,3480
12-03-2020,Ladakh,3,3,0,0
13-03-2020,Ladakh,3,3,0,0
14-03-2020,Ladakh,3,3,0,0
15-03-2020,Ladakh,3,3,0,0
16-03-2020,Ladakh,4,4,0,0
17-03-2020,Ladakh,6,6,0,0
18-03-2020,Ladakh,8,8,0,0
19-03-2020,Ladakh,8,8,0,0
20-03-2020,Ladakh,10,10,0,0
21-03-2020,Ladakh,13,13,0,0
22-03-2020,Ladakh,13,13,0,0
23-03-2020,Ladakh,13,13,0,0
24-03-2020,Ladakh,13,13,0,0
25-03-2020,Ladakh,13,13,0,0
26-03-2020,Ladakh,13,13,0,0
27-03-2020,Ladakh,13,10,3,0
28-03-2020,Ladakh,13,10,3,0
29-03-2020,Ladakh,13,10,3,0
30-03-2020,Ladakh,13,10,3,0
31-03-2020,Ladakh,13,10,3,0
01-04-2020,Ladakh,13,10,3,0
02-04-2020,Ladakh,13,10,3,0
03-04-2020,Ladakh,14,11,3,0
04-04-2020,Ladakh,14,11,3,0
05-04-2020,Ladakh,14,4,10,0
06-04-2020,Ladakh,14,4,10,0
07-04-2020,Ladakh,14,4,10,0
08-04-2020,Ladakh,14,4,10,0
09-04-2020,Ladakh,14,4,10,0
10-04-2020,Ladakh,15,5,10,0
11-04-2020,Ladakh,15,5,10,0
12-04-2020,Ladakh,15,5,10,0
13-04-2020,Ladakh,15,5,10,0
14-04-2020,Ladakh,15,5,10,0
15-04-2020,Ladakh,17,7,10,0
16-04-2020,Ladakh,17,7,10,0
17-04-2020,Ladakh,18,4,14,0
18-04-2020,Ladakh,18,4,14,0
19-04-2020,Ladakh,18,4,14,0
20-04-2020,Ladakh,18,4,14,0
21-04-2020,Ladakh,18,4,14,0
22-04-2020,Ladakh,18,4,14,0
23-04-2020,Ladakh,18,4,14,0
24-04-2020,Ladakh,18,4,14,0
25-04-2020,Ladakh,20,6,14,0
26-04-2020,Ladakh,20,6,14,0
27-04-2020,Ladakh,20,6,14,0
28-04-2020,Ladakh,20,6,14,0
29-04-2020,Ladakh,22,6,16,0
30-04-2020,Ladakh,22,6,16,0
01-05-2020,Ladakh,22,6,16,0
02-05-2020,Ladakh,22,5,17,0
03-05-2020,Ladakh,22,5,17,0
04-05-2020,Ladakh,41,24,17,0
05-05-2020,Ladakh,41,24,17,0
06-05-2020,Ladakh,41,24,17,0
07-05-2020,Ladakh,41,24,17,0
08-05-2020,Ladakh,42,25,17,0
09-05-2020,Ladakh,42,25,17,0
10-05-2020,Ladakh,42,25,17,0
11-05-2020,Ladakh,42,21,21,0
12-05-2020,Ladakh,42,21,21,0
13-05-2020,Ladakh,42,21,21,0
14-05-2020,Ladakh,43,21,22,0
15-05-2020,Ladakh,43,21,22,0
16-05-2020,Ladakh,43,21,22,0
17-05-2020,Ladakh,43,21,22,0
18-05-2020,Ladakh,43,19,24,0
19-05-2020,Ladakh,43,2,41,0
20-05-2020,Ladakh,43,0,43,0
21-05-2020,Ladakh,44,1,43,0
22-05-2020,Ladakh,44,1,43,0
23-05-2020,Ladakh,44,1,43,0
24-05-2020,Ladakh,49,6,43,0
25-05-2020,Ladakh,52,9,43,0
26-05-2020,Ladakh,52,9,43,0
27-05-2020,Ladakh,53,10,43,0
28-05-2020,Ladakh,53,10,43,0
29-05-2020,Ladakh,73,30,43,0
30-05-2020,Ladakh,74,31,43,0
31-05-2020,Ladakh,74,31,43,0
01-06-2020,Ladakh,74,31,43,0
02-06-2020,Ladakh,77,34,43,0
03-06-2020,Ladakh,81,33,47,1
04-06-2020,Ladakh,90,41,48,1
05-06-2020,Ladakh,90,41,48,1
06-06-2020,Ladakh,97,48,48,1
07-06-2020,Ladakh,99,50,48,1
08-06-2020,Ladakh,103,52,50,1
09-06-2020,Ladakh,103,50,52,1
10-06-2020,Ladakh,108,55,52,1
11-06-2020,Ladakh,115,62,52,1
12-06-2020,Ladakh,135,80,54,1
13-06-2020,Ladakh,239,176,62,1
14-06-2020,Ladakh,437,368,68,1
15-06-2020,Ladakh,549,468,80,1
16-06-2020,Ladakh,555,472,82,1
17-06-2020,Ladakh,649,563,85,1
18-06-2020,Ladakh,687,594,92,1
19-06-2020,Ladakh,687,591,95,1
20-06-2020,Ladakh,744,648,95,1
21-06-2020,Ladakh,836,718,117,1
22-06-2020,Ladakh,837,702,134,1
23-06-2020,Ladakh,847,710,136,1
24-06-2020,Ladakh,932,783,148,1
25-06-2020,Ladakh,941,666,274,1
26-06-2020,Ladakh,941,582,358,1
27-06-2020,Ladakh,946,587,358,1
28-06-2020,Ladakh,960,405,554,1
29-06-2020,Ladakh,963,376,586,1
30-06-2020,Ladakh,964,347,616,1
01-07-2020,Ladakh,973,324,648,1
02-07-2020,Ladakh,990,295,694,1
03-07-2020,Ladakh,990,259,730,1
04-07-2020,Ladakh,1001,223,777,1
05-07-2020,Ladakh,1005,178,826,1
06-07-2020,Ladakh,1005,178,826,1
07-07-2020,Ladakh,1005,168,836,1
08-07-2020,Ladakh,1041,204,836,1
09-07-2020,Ladakh,1041,204,836,1
10-07-2020,Ladakh,1055,139,915,1
11-07-2020,Ladakh,1064,146,917,1
12-07-2020,Ladakh,1077,148,928,1
13-07-2020,Ladakh,1086,157,928,1
14-07-2020,Ladakh,1093,146,946,1
15-07-2020,Ladakh,1093,146,946,1
16-07-2020,Ladakh,1142,177,964,1
17-07-2020,Ladakh,1147,176,970,1
18-07-2020,Ladakh,1151,177,973,1
19-07-2020,Ladakh,1159,173,985,1
20-07-2020,Ladakh,1178,173,1003,2
21-07-2020,Ladakh,1195,186,1007,2
22-07-2020,Ladakh,1198,186,1010,2
23-07-2020,Ladakh,1206,186,1018,2
24-07-2020,Ladakh,1210,183,1025,2
25-07-2020,Ladakh,1246,209,1035,2
26-07-2020,Ladakh,1276,216,1057,3
27-07-2020,Ladakh,1285,218,1063,4
28-07-2020,Ladakh,1306,236,1066,4
29-07-2020,Ladakh,1327,254,1067,6
30-07-2020,Ladakh,1347,261,1080,6
31-07-2020,Ladakh,1378,277,1094,7
01-08-2020,Ladakh,1404,302,1095,7
02-08-2020,Ladakh,1462,347,1108,7
03-08-2020,Ladakh,1466,351,1108,7
04-08-2020,Ladakh,1485,369,1109,7
05-08-2020,Ladakh,1534,400,1127,7
06-08-2020,Ladakh,1592,421,1164,7
07-08-2020,Ladakh,1595,411,1177,7
08-08-2020,Ladakh,1614,411,1194,9
09-08-2020,Ladakh,1639,416,1214,9
10-08-2020,Ladakh,1688,457,1222,9
11-08-2020,Ladakh,1717,471,1237,9
12-08-2020,Ladakh,1770,506,1255,9
13-08-2020,Ladakh,1811,528,1274,9
14-08-2020,Ladakh,1849,558,1282,9
15-08-2020,Ladakh,1879,567,1303,9
16-08-2020,Ladakh,1909,592,1307,10
17-08-2020,Ladakh,1948,578,1356,14
18-08-2020,Ladakh,1966,584,1368,14
19-08-2020,Ladakh,2010,598,1395,17
20-08-2020,Ladakh,2048,633,1397,18
21-08-2020,Ladakh,2077,623,1436,18
22-08-2020,Ladakh,2133,665,1449,19
23-08-2020,Ladakh,2210,720,1469,21
24-08-2020,Ladakh,2279,765,1491,23
25-08-2020,Ladakh,2330,790,1517,23
26-08-2020,Ladakh,2420,847,1549,24
27-08-2020,Ladakh,2451,846,1580,25
