Date,Region,Confirmed_Cases,Active_Cases,Cured/Discharged,Death,Forecasted,Forecasted_high,Forecasted_low,Confirmed_Cases_Daywise,Active_Cases_Daywise,Forecasted_Cases_Daywise,Forecasted_Cases_high_Daywise,Forecasted_Cases_low_Daywise,Forecasted_active,Forecasted_active_high,Forecasted_active_low,Forecasted_Active_Cases_Daywise,Forecasted_Active_Cases_high_Daywise,Forecasted_Active_Cases_low_Daywise
22-06-2020,Kerala,3310,1540,1749.0,21.0,,,,138,50,,,,,,,,,
23-06-2020,Kerala,3451,1620,1809.0,22.0,,,,141,80,,,,,,,,,
24-06-2020,Kerala,3603,1693,1888.0,22.0,,,,152,73,,,,,,,,,
25-06-2020,Kerala,3726,1761,1943.0,22.0,,,,123,68,,,,,,,,,
26-06-2020,Kerala,3876,1846,2008.0,22.0,,,,150,85,,,,,,,,,
27-06-2020,Kerala,4071,1939,2110.0,22.0,,,,195,93,,,,,,,,,
28-06-2020,Kerala,4189,2015,2152.0,22.0,,,,118,76,,,,,,,,,
29-06-2020,Kerala,4189,2015,2152.0,22.0,,,,0,0,,,,,,,,,
30-06-2020,Kerala,4442,2112,2306.0,24.0,,,,253,97,,,,,,,,,
01-07-2020,Kerala,4593,2130,2439.0,24.0,,,,151,18,,,,,,,,,
02-07-2020,Kerala,4753,2088,2640.0,25.0,,,,160,0,,,,,,,,,
03-07-2020,Kerala,4964,2098,2841.0,25.0,,,,211,10,,,,,,,,,
04-07-2020,Kerala,5204,2131,3048.0,25.0,,,,240,33,,,,,,,,,
05-07-2020,Kerala,5429,2230,3174.0,25.0,,,,225,99,,,,,,,,,
06-07-2020,Kerala,5622,2254,3341.0,27.0,,,,193,24,,,,,,,,,
07-07-2020,Kerala,5894,2415,3452.0,27.0,,,,272,161,,,,,,,,,
08-07-2020,Kerala,6195,2609,3559.0,27.0,,,,301,194,,,,,,,,,
09-07-2020,Kerala,6534,2799,3708.0,27.0,,,,339,190,,,,,,,,,
10-07-2020,Kerala,6950,3103,3820.0,27.0,,,,416,304,,,,,,,,,
11-07-2020,Kerala,7438,3446,3963.0,29.0,,,,488,343,,,,,,,,,
12-07-2020,Kerala,7873,3747,4095.0,31.0,,,,435,301,,,,,,,,,
13-07-2020,Kerala,8322,4032,4257.0,33.0,,,,449,285,,,,,,,,,
14-07-2020,Kerala,8930,4458,4438.0,34.0,,,,608,426,,,,,,,,,
15-07-2020,Kerala,9553,4884,4634.0,35.0,,,,623,426,,,,,,,,,
16-07-2020,Kerala,10275,5376,4862.0,37.0,,,,722,492,,,,,,,,,
17-07-2020,Kerala,11066,6033,4995.0,38.0,,,,791,657,,,,,,,,,
18-07-2020,Kerala,11659,6420,5199.0,40.0,,,,593,387,,,,,,,,,
19-07-2020,Kerala,12480,7067,5371.0,42.0,,,,821,647,,,,,,,,,
20-07-2020,Kerala,13274,7615,5616.0,43.0,,,,794,548,,,,,,,,,
21-07-2020,Kerala,13994,8060,5890.0,44.0,,,,720,445,,,,,,,,,
22-07-2020,Kerala,15032,8825,6162.0,45.0,,,,1038,765,,,,,,,,,
23-07-2020,Kerala,16110,9466,6594.0,50.0,,,,1078,641,,,,,,,,,
24-07-2020,Kerala,16995,9379,7562.0,54.0,,,,885,0,,,,,,,,,
25-07-2020,Kerala,18098,9428,8611.0,59.0,,,,1103,49,,,,,,,,,
26-07-2020,Kerala,19025,9664,9300.0,61.0,,,,927,236,,,,,,,,,
27-07-2020,Kerala,19727,9619,10045.0,63.0,,,,702,0,,,,,,,,,
28-07-2020,Kerala,20894,10103,10724.0,67.0,,,,1167,484,,,,,,,,,
29-07-2020,Kerala,21797,10364,11365.0,68.0,,,,903,261,,,,,,,,,
30-07-2020,Kerala,22303,10074,12159.0,70.0,,,,506,0,,,,,,,,,
31-07-2020,Kerala,23613,10517,13023.0,73.0,,,,1310,443,,,,,,,,,
01-08-2020,Kerala,24742,10886,13775.0,81.0,,,,1129,369,,,,,,,,,
02-08-2020,Kerala,25911,11366,14463.0,82.0,,,,1169,480,,,,,,,,,
03-08-2020,Kerala,26873,11511,15278.0,84.0,,,,962,145,,,,,,,,,
04-08-2020,Kerala,27956,11570,16299.0,87.0,,,,1083,59,,,,,,,,,
05-08-2020,Kerala,29151,11524,17533.0,94.0,,,,1195,0,,,,,,,,,
06-08-2020,Kerala,30449,12019,18333.0,97.0,,,,1298,495,,,,,,,,,
07-08-2020,Kerala,31700,12451,19147.0,102.0,,,,1251,432,,,,,,,,,
08-08-2020,Kerala,33120,12152,20862.0,106.0,,,,1420,0,,,,,,,,,
09-08-2020,Kerala,34331,12391,21832.0,108.0,,,,1211,239,,,,,,,,,
10-08-2020,Kerala,35515,12784,22616.0,115.0,,,,1184,393,,,,,,,,,
11-08-2020,Kerala,36932,12770,24042.0,120.0,,,,1417,0,,,,,,,,,
12-08-2020,Kerala,38144,13096,24922.0,126.0,,,,1212,326,,,,,,,,,
13-08-2020,Kerala,39708,13891,25688.0,129.0,,,,1564,795,,,,,,,,,
14-08-2020,Kerala,41277,14146,26992.0,139.0,,,,1569,255,,,,,,,,,
15-08-2020,Kerala,42885,14944,27795.0,146.0,,,,1608,798,,,,,,,,,
16-08-2020,Kerala,44415,15365,28894.0,156.0,,,,1530,421,,,,,,,,,
17-08-2020,Kerala,46140,15946,30025.0,169.0,,,,1725,581,,,,,,,,,
18-08-2020,Kerala,47898,16333,31390.0,175.0,,,,1758,387,,,,,,,,,
19-08-2020,Kerala,50231,17442,32607.0,182.0,,,,2333,1109,,,,,,,,,
20-08-2020,Kerala,52199,18184,33824.0,191.0,,,,1968,742,,,,,,,,,
21-08-2020,Kerala,54182,18736,35243.0,203.0,,,,1983,552,,,,,,,,,
22-08-2020,Kerala,56354,19601,36535.0,218.0,,,,2172,865,,,,,,,,,
23-08-2020,Kerala,58262,20394,37645.0,223.0,,,,1908,793,,,,,,,,,
24-08-2020,Kerala,59504,20387,38883.0,234.0,,,,1242,0,,,,,,,,,
25-08-2020,Kerala,61879,21296,40339.0,244.0,,,,2375,909,,,,,,,,,
26-08-2020,Kerala,64355,22408,41690.0,257.0,,,,2476,1112,,,,,,,,,
27-08-2020,Kerala,66761,22737,43757.0,267.0,,,,2406,329,,,,,,,,,
28-08-2020,Kerala,69304,23176,45854.0,274.0,,,,2543,439,,,,,,,,,
29-08-2020,Kerala,71701,23342,48079.0,280.0,,,,2397,166,,,,,,,,,
30-08-2020,Kerala,73855,23719,49849.0,287.0,,,,2154,377,,,,,,,,,
31-08-2020,Kerala,75385,23553,51538.0,294.0,,,,1530,0,,,,,,,,,
01-09-2020,Kerala,76525,22578,53649.0,298.0,,,,1140,0,,,,,,,,,
02-09-2020,Kerala,78072,21989,55778.0,305.0,,,,1547,0,,,,,,,,,
03-09-2020,Kerala,79625,21582,57728.0,315.0,,,,1553,0,,,,,,,,,
04-09-2020,Kerala,82104,21334,60444.0,326.0,,,,2479,0,,,,,,,,,
05-09-2020,Kerala,84759,21867,62555.0,337.0,,,,2655,533,,,,,,,,,
06-09-2020,Kerala,87841,22743,64751.0,347.0,,,,3082,876,,,,,,,,,
07-09-2020,Kerala,89489,22133,66997.0,359.0,,,,1648,0,,,,,,,,,
08-09-2020,Kerala,92515,23280,68863.0,372.0,,,,3026,1147,,,,,,,,,
09-09-2020,Kerala,95917,24616,70917.0,384.0,,,,3402,1336,,,,,,,,,
10-09-2020,Kerala,99266,26292,72578.0,396.0,,,,3349,1676,,,,,,,,,
11-09-2020,Kerala,102254,27944,73900.0,410.0,,,,2988,1652,,,,,,,,,
12-09-2020,Kerala,105139,28870,75844.0,425.0,,,,2885,926,,,,,,,,,
13-09-2020,Kerala,108278,30140,77699.0,439.0,,,,3139,1270,,,,,,,,,
14-09-2020,Kerala,110818,30555,79809.0,454.0,,,,2540,415,,,,,,,,,
15-09-2020,Kerala,114033,31226,82341.0,466.0,,,,3215,671,,,,,,,,,
16-09-2020,Kerala,117863,32775,84608.0,480.0,,,,3830,1549,,,,,,,,,
17-09-2020,Kerala,122214,34380,87345.0,489.0,,,,4351,1605,,,,,,,,,
18-09-2020,Kerala,126381,35795,90085.0,501.0,,,,4167,1415,,,,,,,,,
19-09-2020,Kerala,131005,37535,92951.0,519.0,,,,4624,1740,,,,,,,,,
20-09-2020,Kerala,135721,39484,95702.0,535.0,,,,4716,1949,,,,,,,,,
21-09-2020,Kerala,138631,39354,98724.0,553.0,,,,2910,0,,,,,,,,,
22-09-2020,Kerala,142756,40453,101731.0,572.0,,,,4125,1099,,,,,,,,,
23-09-2020,Kerala,148132,42858,104682.0,592.0,,,,5376,2405,,,,,,,,,
24-09-2020,Kerala,154456,45993,107850.0,613.0,,,,6324,3135,,,,,,,,,
25-09-2020,Kerala,160933,48967,111331.0,635.0,,,,6477,2974,,,,,,,,,
26-09-2020,Kerala,167939,52753,114530.0,656.0,,,,7006,3786,,,,,,,,,
27-09-2020,Kerala,175384,56786,117921.0,677.0,,,,7445,4033,,,,,,,,,
28-09-2020,Kerala,179922,57957,121268.0,697.0,,,,4538,1171,,,,,,,,,
29-09-2020,Kerala,187276,61869,124688.0,719.0,,,,7354,3912,,,,,,,,,
30-09-2020,Kerala,196106,67140,128224.0,742.0,,,,8830,5271,,,,,,,,,
01-10-2020,Kerala,204241,72418,131052.0,771.0,,,,8135,5278,,,,,,,,,
02-10-2020,Kerala,213499,77564,135144.0,791.0,,,,9258,5146,,,,,,,,,
03-10-2020,Kerala,221333,80900,139620.0,813.0,,,,7834,3336,,,,,,,,,
04-10-2020,Kerala,229886,84579,144471.0,836.0,,,,8553,3679,,,,,,,,,
05-10-2020,Kerala,234928,84958,149111.0,859.0,,,,5042,379,,,,,,,,,
06-10-2020,Kerala,242799,87823,154092.0,884.0,,,,7871,2865,,,,,,,,,
07-10-2020,Kerala,253405,92246,160253.0,906.0,,,,10606,4423,,,,,,,,,
08-10-2020,Kerala,258850,90664,167256.0,930.0,,,,5445,0,,,,,,,,,
09-10-2020,Kerala,268100,91841,175304.0,955.0,,,,9250,1177,,,,,,,,,
10-10-2020,Kerala,279855,96003,182874.0,978.0,,,,11755,4162,,,,,,,,,
11-10-2020,Kerala,289202,96401,191798.0,1003.0,,,,9347,398,,,,,,,,,
12-10-2020,Kerala,295132,94473,199634.0,1025.0,,,,5930,0,,,,,,,,,
13-10-2020,Kerala,303896,95493,207357.0,1046.0,,,,8764,1020,,,,,,,,,
14-10-2020,Kerala,310140,93925,215149.0,1066.0,,,,6244,0,,,,,,,,,
15-10-2020,Kerala,317929,94609,222231.0,1089.0,,,,7789,684,,,,,,,,,
16-10-2020,Kerala,325212,95101,228998.0,1113.0,,,,7283,492,,,,,,,,,
17-10-2020,Kerala,334228,96100,236989.0,1139.0,,,,9016,999,,,,,,,,,
18-10-2020,Kerala,341859,95299,245399.0,1161.0,,,,7631,0,,,,,,,,,
19-10-2020,Kerala,346881,92831,252868.0,1182.0,,,,5022,0,,,,,,,,,
20-10-2020,Kerala,353472,92023,260243.0,1206.0,,,,6591,0,,,,,,,,,
21-10-2020,Kerala,361841,93527,267082.0,1232.0,,,,8369,1504,,,,,,,,,
22-10-2020,Kerala,369323,93393,274675.0,1255.0,,,,7482,0,,,,,,,,,
23-10-2020,Kerala,377834,95760,280793.0,1281.0,,,,8511,2367,,,,,,,,,
24-10-2020,Kerala,386087,97520,287261.0,1306.0,,,,8253,1760,,,,,,,,,
25-10-2020,Kerala,392930,96688,294910.0,1332.0,,,,6843,0,,,,,,,,,
26-10-2020,Kerala,397217,93848,302017.0,1352.0,,,,4287,0,,,,,,,,,
27-10-2020,Kerala,402674,92266,309032.0,1376.0,,,,5457,0,,,,,,,,,
28-10-2020,Kerala,411464,93369,316692.0,1403.0,,,,8790,1103,,,,,,,,,
29-10-2020,Kerala,418484,91889,325166.0,1429.0,,,,7020,0,,,,,,,,,
30-10-2020,Kerala,425122,90671,332994.0,1457.0,,,,6638,0,,,,,,,,,
31-10-2020,Kerala,433105,91297,340324.0,1484.0,,,,7983,626,,,,,,,,,
01-11-2020,Kerala,440130,89783,348835.0,1512.0,,,,7025,0,,,,,,,,,
02-11-2020,Kerala,444268,86792,355943.0,1533.0,,,,4138,0,,,,,,,,,
03-11-2020,Kerala,451130,84826,364745.0,1559.0,,,,6862,0,,,,,,,,,
04-11-2020,Kerala,459646,85108,372951.0,1587.0,,,,8516,282,,,,,,,,,
05-11-2020,Kerala,466466,84203,380650.0,1613.0,,,,6820,0,,,,,,,,,
06-11-2020,Kerala,473468,83324,388504.0,1640.0,,,,7002,0,,,,,,,,,
07-11-2020,Kerala,480669,83377,395624.0,1668.0,,,,7201,53,,,,,,,,,
08-11-2020,Kerala,486109,81940,402477.0,1692.0,,,,5440,0,,,,,,,,,
09-11-2020,Kerala,489702,79528,408460.0,1714.0,,,,3593,0,,,,,,,,,
10-11-2020,Kerala,495712,78812,415158.0,1742.0,,,,6010,0,,,,,,,,,
11-11-2020,Kerala,502719,78538,422410.0,1771.0,,,,7007,0,,,,,,,,,
12-11-2020,Kerala,508256,77931,428529.0,1796.0,,,,5537,0,,,,,,,,,
13-11-2020,Kerala,514060,77508,434730.0,1822.0,,,,5804,0,,,,,,,,,
14-11-2020,Kerala,520417,77046,441523.0,1848.0,,,,6357,0,,,,,,,,,
15-11-2020,Kerala,524998,74922,448207.0,1869.0,,,,4581,0,,,,,,,,,
16-11-2020,Kerala,527708,71046,454774.0,1888.0,,,,2710,0,,,,,,,,,
17-11-2020,Kerala,533500,70191,461394.0,1915.0,,,,5792,0,,,,,,,,,
18-11-2020,Kerala,539919,69516,468460.0,1943.0,,,,6419,0,,,,,,,,,
19-11-2020,Kerala,545641,68352,475320.0,1969.0,,,,5722,0,,,,,,,,,
20-11-2020,Kerala,551669,67954,481718.0,1997.0,,,,6028,0,,,,,,,,,
21-11-2020,Kerala,557441,66982,488437.0,2022.0,,,,5772,0,,,,,,,,,
22-11-2020,Kerala,562695,65982,494664.0,2049.0,,,,5254,0,,,,,,,,,
23-11-2020,Kerala,566452,64292,500089.0,2071.0,,,,3757,0,,,,,,,,,
24-11-2020,Kerala,571872,64539,505238.0,2095.0,,,,5420,247,,,,,,,,,
25-11-2020,Kerala,578363,65234,511008.0,2121.0,,,,6491,695,,,,,,,,,
26-11-2020,Kerala,583741,64615,516978.0,2148.0,,,,5378,0,,,,,,,,,
27-11-2020,Kerala,587707,64014,521522.0,2171.0,,,,3966,0,,,,,,,,,
28-11-2020,Kerala,593957,64964,526797.0,2196.0,,,,6250,950,,,,,,,,,
29-11-2020,Kerala,599600,64719,532658.0,2223.0,,,,5643,0,,,,,,,,,
30-11-2020,Kerala,602982,62025,538713.0,2244.0,,,,3382,0,,,,,,,,,
01-12-2020,Kerala,608357,61223,544864.0,2270.0,,,,5375,0,,,,,,,,,
02-12-2020,Kerala,614673,61587,550788.0,2298.0,,,,6316,364,,,,,,,,,
03-12-2020,Kerala,620049,61342,556378.0,2329.0,,,,5376,0,,,,,,,,,
04-12-2020,Kerala,625767,61535,561874.0,2358.0,,,,5718,193,,,,,,,,,
05-12-2020,Kerala,631615,61531,567694.0,2390.0,,,,5848,0,,,,,,,,,
06-12-2020,Kerala,636392,61063,572911.0,2418.0,,,,4777,0,,,,,,,,,
07-12-2020,Kerala,639664,59607,577616.0,2441.0,,,,3272,0,,,,,,,,,
08-12-2020,Kerala,644696,59873,582351.0,2472.0,,,,5032,266,,,,,,,,,
09-12-2020,Kerala,649571,60066,586998.0,2507.0,,,,4875,193,,,,,,,,,
10-12-2020,Kerala,654041,59663,591845.0,2533.0,,,,4470,0,,,,,,,,,
11-12-2020,Kerala,658683,59528,596593.0,2562.0,,,,4642,0,,,,,,,,,
12-12-2020,Kerala,664632,60177,601861.0,2594.0,,,,5949,649,,,,,,,,,
13-12-2020,Kerala,669330,59588,607119.0,2623.0,,,,4698,0,,,,,,,,,
14-12-2020,Kerala,672037,57790,611600.0,2647.0,,,,2707,0,,,,,,,,,
15-12-2020,Kerala,683440,58339,622394.0,2707.0,,,,11403,549,,,,,,,,,
17-12-2020,Kerala,688409,58311,627364.0,2734.0,,,,4969,0,,,,,,,,,
18-12-2020,Kerala,693865,59043,632065.0,2757.0,,,,5456,732,,,,,,,,,
19-12-2020,Kerala,700158,60558,636814.0,2786.0,,,,6293,1515,,,,,,,,,
20-12-2020,Kerala,705869,61768,641285.0,2816.0,,,,5711,1210,,,,,,,,,
21-12-2020,Kerala,709292,60670,645779.0,2843.0,,,,3423,0,,,,,,,,,
22-12-2020,Kerala,715341,61635,650836.0,2870.0,,,,6049,965,,,,,,,,,
23-12-2020,Kerala,721510,62974,655644.0,2892.0,,,,6169,1339,,,,,,,,,
24-12-2020,Kerala,726687,63328,660445.0,2914.0,,,,5177,354,,,,,,,,,
25-12-2020,Kerala,732084,64203,664951.0,2930.0,,,,5397,875,,,,,,,,,
26-12-2020,Kerala,735611,63927,668733.0,2951.0,,,,3527,0,,,,,,,,,
27-12-2020,Kerala,740516,65344,672196.0,2976.0,,,,4905,1417,,,,,,,,,
28-12-2020,Kerala,743563,64205,676368.0,2990.0,,,,3047,0,,,,,,,,,
29-12-2020,Kerala,749450,65039,681397.0,3014.0,,,,5887,834,,,,,,,,,
30-12-2020,Kerala,755718,65572,687104.0,3042.0,,,,6268,533,,,,,,,,,
31-12-2020,Kerala,771252,65560,702576.0,3116.0,,,,15534,0,,,,,,,,,
03-01-2121,Kerala,775852,65467,707244.0,3141.0,,,,4600,0,,,,,,,,,
04-01-2121,Kerala,778873,63324,712389.0,3160.0,,,,3021,0,,,,,,,,,
05-01-2121,Kerala,784488,63993,717311.0,3184.0,,,,5615,669,,,,,,,,,
06-01-2121,Kerala,790882,65252,722421.0,3209.0,,,,6394,1259,,,,,,,,,
07-01-2121,Kerala,795933,64639,728060.0,3234.0,,,,5051,0,,,,,,,,,
08-01-2121,Kerala,801075,64434,733384.0,3257.0,,,,5142,0,,,,,,,,,
09-01-2121,Kerala,806603,64516,738808.0,3279.0,,,,5528,82,,,,,,,,,
10-01-2121,Kerala,811148,64379,743467.0,3302.0,,,,4545,0,,,,,,,,,
11-01-2121,Kerala,814258,63547,747389.0,3322.0,,,,3110,0,,,,,,,,,
12-01-2121,Kerala,819765,64759,751659.0,3347.0,,,,5507,1212,,,,,,,,,
13-01-2121,Kerala,825769,65579,756817.0,3373.0,,,,6004,820,,,,,,,,,
14-01-2121,Kerala,831259,66713,761154.0,3392.0,,,,5490,1134,,,,,,,,,
15-01-2121,Kerala,836883,67711,765757.0,3415.0,,,,5624,998,,,,,,,,,
16-01-2121,Kerala,842843,68633,770768.0,3442.0,,,,5960,922,,,,,,,,,
17-01-2121,Kerala,847848,69209,775176.0,3463.0,,,,5005,576,,,,,,,,,
18-01-2121,Kerala,3,3,0.0,0.0,,,,0,0,,,,,,,,,
12-03-2020,Ladakh,3,3,0.0,0.0,,,,,,,,,,,,,,
13-03-2020,Ladakh,3,3,0.0,0.0,,,,0,0,,,,,,,,,
14-03-2020,Ladakh,3,3,0.0,0.0,,,,0,0,,,,,,,,,
15-03-2020,Ladakh,4,4,0.0,0.0,,,,1,1,,,,,,,,,
16-03-2020,Ladakh,6,6,0.0,0.0,,,,2,2,,,,,,,,,
17-03-2020,Ladakh,8,8,0.0,0.0,,,,2,2,,,,,,,,,
18-03-2020,Ladakh,8,8,0.0,0.0,,,,0,0,,,,,,,,,
19-03-2020,Ladakh,10,10,0.0,0.0,,,,2,2,,,,,,,,,
20-03-2020,Ladakh,13,13,0.0,0.0,,,,3,3,,,,,,,,,
21-03-2020,Ladakh,13,13,0.0,0.0,,,,0,0,,,,,,,,,
22-03-2020,Ladakh,13,13,0.0,0.0,,,,0,0,,,,,,,,,
23-03-2020,Ladakh,13,13,0.0,0.0,,,,0,0,,,,,,,,,
24-03-2020,Ladakh,13,13,0.0,0.0,,,,0,0,,,,,,,,,
25-03-2020,Ladakh,13,13,0.0,0.0,,,,0,0,,,,,,,,,
26-03-2020,Ladakh,13,10,3.0,0.0,,,,0,0,,,,,,,,,
27-03-2020,Ladakh,13,10,3.0,0.0,,,,0,0,,,,,,,,,
28-03-2020,Ladakh,13,10,3.0,0.0,,,,0,0,,,,,,,,,
29-03-2020,Ladakh,13,10,3.0,0.0,,,,0,0,,,,,,,,,
30-03-2020,Ladakh,13,10,3.0,0.0,,,,0,0,,,,,,,,,
31-03-2020,Ladakh,13,10,3.0,0.0,,,,0,0,,,,,,,,,
01-04-2020,Ladakh,13,10,3.0,0.0,,,,0,0,,,,,,,,,
02-04-2020,Ladakh,14,11,3.0,0.0,,,,1,1,,,,,,,,,
03-04-2020,Ladakh,14,11,3.0,0.0,,,,0,0,,,,,,,,,
04-04-2020,Ladakh,14,4,10.0,0.0,,,,0,0,,,,,,,,,
05-04-2020,Ladakh,14,4,10.0,0.0,,,,0,0,,,,,,,,,
06-04-2020,Ladakh,14,4,10.0,0.0,,,,0,0,,,,,,,,,
07-04-2020,Ladakh,14,4,10.0,0.0,,,,0,0,,,,,,,,,
08-04-2020,Ladakh,14,4,10.0,0.0,,,,0,0,,,,,,,,,
09-04-2020,Ladakh,15,5,10.0,0.0,,,,1,1,,,,,,,,,
10-04-2020,Ladakh,15,5,10.0,0.0,,,,0,0,,,,,,,,,
11-04-2020,Ladakh,15,5,10.0,0.0,,,,0,0,,,,,,,,,
12-04-2020,Ladakh,15,5,10.0,0.0,,,,0,0,,,,,,,,,
13-04-2020,Ladakh,15,5,10.0,0.0,,,,0,0,,,,,,,,,
14-04-2020,Ladakh,17,7,10.0,0.0,,,,2,2,,,,,,,,,
15-04-2020,Ladakh,17,7,10.0,0.0,,,,0,0,,,,,,,,,
16-04-2020,Ladakh,18,4,14.0,0.0,,,,1,0,,,,,,,,,
17-04-2020,Ladakh,18,4,14.0,0.0,,,,0,0,,,,,,,,,
18-04-2020,Ladakh,18,4,14.0,0.0,,,,0,0,,,,,,,,,
19-04-2020,Ladakh,18,4,14.0,0.0,,,,0,0,,,,,,,,,
20-04-2020,Ladakh,18,4,14.0,0.0,,,,0,0,,,,,,,,,
21-04-2020,Ladakh,18,4,14.0,0.0,,,,0,0,,,,,,,,,
22-04-2020,Ladakh,18,4,14.0,0.0,,,,0,0,,,,,,,,,
23-04-2020,Ladakh,18,4,14.0,0.0,,,,0,0,,,,,,,,,
24-04-2020,Ladakh,20,6,14.0,0.0,,,,2,2,,,,,,,,,
25-04-2020,Ladakh,20,6,14.0,0.0,,,,0,0,,,,,,,,,
26-04-2020,Ladakh,20,6,14.0,0.0,,,,0,0,,,,,,,,,
27-04-2020,Ladakh,20,6,14.0,0.0,,,,0,0,,,,,,,,,
28-04-2020,Ladakh,22,6,16.0,0.0,,,,2,0,,,,,,,,,
29-04-2020,Ladakh,22,6,16.0,0.0,,,,0,0,,,,,,,,,
30-04-2020,Ladakh,22,6,16.0,0.0,,,,0,0,,,,,,,,,
01-05-2020,Ladakh,22,5,17.0,0.0,,,,0,0,,,,,,,,,
02-05-2020,Ladakh,22,5,17.0,0.0,,,,0,0,,,,,,,,,
03-05-2020,Ladakh,41,24,17.0,0.0,,,,19,19,,,,,,,,,
04-05-2020,Ladakh,41,24,17.0,0.0,,,,0,0,,,,,,,,,
05-05-2020,Ladakh,41,24,17.0,0.0,,,,0,0,,,,,,,,,
06-05-2020,Ladakh,41,24,17.0,0.0,,,,0,0,,,,,,,,,
07-05-2020,Ladakh,42,25,17.0,0.0,,,,1,1,,,,,,,,,
08-05-2020,Ladakh,42,25,17.0,0.0,,,,0,0,,,,,,,,,
09-05-2020,Ladakh,42,25,17.0,0.0,,,,0,0,,,,,,,,,
10-05-2020,Ladakh,42,21,21.0,0.0,,,,0,0,,,,,,,,,
11-05-2020,Ladakh,42,21,21.0,0.0,,,,0,0,,,,,,,,,
12-05-2020,Ladakh,42,21,21.0,0.0,,,,0,0,,,,,,,,,
13-05-2020,Ladakh,43,21,22.0,0.0,,,,1,0,,,,,,,,,
14-05-2020,Ladakh,43,21,22.0,0.0,,,,0,0,,,,,,,,,
15-05-2020,Ladakh,43,21,22.0,0.0,,,,0,0,,,,,,,,,
16-05-2020,Ladakh,43,21,22.0,0.0,,,,0,0,,,,,,,,,
17-05-2020,Ladakh,43,19,24.0,0.0,,,,0,0,,,,,,,,,
18-05-2020,Ladakh,43,2,41.0,0.0,,,,0,0,,,,,,,,,
19-05-2020,Ladakh,43,0,43.0,0.0,,,,0,0,,,,,,,,,
20-05-2020,Ladakh,44,1,43.0,0.0,,,,1,1,,,,,,,,,
21-05-2020,Ladakh,44,1,43.0,0.0,,,,0,0,,,,,,,,,
22-05-2020,Ladakh,44,1,43.0,0.0,,,,0,0,,,,,,,,,
23-05-2020,Ladakh,49,6,43.0,0.0,,,,5,5,,,,,,,,,
24-05-2020,Ladakh,52,9,43.0,0.0,,,,3,3,,,,,,,,,
25-05-2020,Ladakh,52,9,43.0,0.0,,,,0,0,,,,,,,,,
26-05-2020,Ladakh,53,10,43.0,0.0,,,,1,1,,,,,,,,,
27-05-2020,Ladakh,53,10,43.0,0.0,,,,0,0,,,,,,,,,
28-05-2020,Ladakh,73,30,43.0,0.0,,,,20,20,,,,,,,,,
29-05-2020,Ladakh,74,31,43.0,0.0,,,,1,1,,,,,,,,,
30-05-2020,Ladakh,74,31,43.0,0.0,,,,0,0,,,,,,,,,
31-05-2020,Ladakh,74,31,43.0,0.0,,,,0,0,,,,,,,,,
01-06-2020,Ladakh,77,34,43.0,0.0,,,,3,3,,,,,,,,,
02-06-2020,Ladakh,81,33,47.0,1.0,,,,4,0,,,,,,,,,
03-06-2020,Ladakh,90,41,48.0,1.0,,,,9,8,,,,,,,,,
04-06-2020,Ladakh,90,41,48.0,1.0,,,,0,0,,,,,,,,,
05-06-2020,Ladakh,97,48,48.0,1.0,,,,7,7,,,,,,,,,
06-06-2020,Ladakh,99,50,48.0,1.0,,,,2,2,,,,,,,,,
07-06-2020,Ladakh,103,52,50.0,1.0,,,,4,2,,,,,,,,,
08-06-2020,Ladakh,103,50,52.0,1.0,,,,0,0,,,,,,,,,
09-06-2020,Ladakh,108,55,52.0,1.0,,,,5,5,,,,,,,,,
10-06-2020,Ladakh,115,62,52.0,1.0,,,,7,7,,,,,,,,,
11-06-2020,Ladakh,135,80,54.0,1.0,,,,20,18,,,,,,,,,
12-06-2020,Ladakh,239,176,62.0,1.0,,,,104,96,,,,,,,,,
13-06-2020,Ladakh,437,368,68.0,1.0,,,,198,192,,,,,,,,,
14-06-2020,Ladakh,549,468,80.0,1.0,,,,112,100,,,,,,,,,
15-06-2020,Ladakh,555,472,82.0,1.0,,,,6,4,,,,,,,,,
16-06-2020,Ladakh,649,563,85.0,1.0,,,,94,91,,,,,,,,,
17-06-2020,Ladakh,687,594,92.0,1.0,,,,38,31,,,,,,,,,
18-06-2020,Ladakh,687,591,95.0,1.0,,,,0,0,,,,,,,,,
19-06-2020,Ladakh,744,648,95.0,1.0,,,,57,57,,,,,,,,,
20-06-2020,Ladakh,836,718,117.0,1.0,,,,92,70,,,,,,,,,
21-06-2020,Ladakh,837,702,134.0,1.0,,,,1,0,,,,,,,,,
22-06-2020,Ladakh,847,710,136.0,1.0,,,,10,8,,,,,,,,,
23-06-2020,Ladakh,932,783,148.0,1.0,,,,85,73,,,,,,,,,
24-06-2020,Ladakh,941,666,274.0,1.0,,,,9,0,,,,,,,,,
25-06-2020,Ladakh,941,582,358.0,1.0,,,,0,0,,,,,,,,,
26-06-2020,Ladakh,946,587,358.0,1.0,,,,5,5,,,,,,,,,
27-06-2020,Ladakh,960,405,554.0,1.0,,,,14,0,,,,,,,,,
28-06-2020,Ladakh,963,376,586.0,1.0,,,,3,0,,,,,,,,,
29-06-2020,Ladakh,964,347,616.0,1.0,,,,1,0,,,,,,,,,
